Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Region,Category,Sub_Category,Product_Name,Quantity,Sales,Discount,Profit
ORD027,2024-01-30,C068,Customer 958 ,Home Office,east,Fashion,Apparel,Apparel Product,7,100458,0.15,20822
ORD295,2024-04-28,C150,  Rahul Sharma ,Consumer,EAST,,Chair,Chair Product,5,14167,0.0,17429
ORD010,20-03-2024,C177,Customer 960 ,Corporate,east,Fashion,Footwear,Footwear Product,4,N/A,0.1,-4624
ORD105,2024-02-26,C275,Customer 961 ,Home Office,South,Fashion,Accessories,Accessories Product,8,48379,0.1,3573
ORD232,2024-04-21,C229,Customer 962 ,Home Office,EAST,,Apparel,Apparel Product,8,66207,0.1,17208
ORD482,2024-03-13,C229,Customer 963 ,Consumer,west,Furniture,Table,Table Product,9,93444,0.1,7770
ORD128,2024-02-29,C163,Customer 964 ,Consumer,West ,Fashion,Apparel,Apparel Product,6,11906,0.0,1749
ORD267,09-03-2024,C234,Customer 965 ,consumer,West ,,Mobile,Mobile Product,2,51810,0.0,20972
ORD271,2024-03-28,C288,  Rahul Sharma ,Home Office,South,Electronics,Mobile,Mobile Product,4,96435,0.15,18496
ORD069,2024-04-08,C148,Customer 967 ,Corporate,west,Fashion,Accessories,Accessories Product,6,61138,0.1,3913
ORD183,2024-03-01,C096,Customer 968 ,Home office,West ,Furniture,Storage,Storage Product,5,70695,0.0,-2199
ORD471,2024-02-17,C251,Customer 969 ,consumer,South,,Mobile,Mobile Product,10,85686,0.1,12270
ORD306,05-01-2024,C102,Customer 970 ,Home Office,EAST,Fashion,Accessories,Accessories Product,8,N/A,0.1,8609
ORD445,2024-01-01,C126,Customer 971 ,consumer,West ,Furniture,Chair,Chair Product,4,140269,0.0,20050
ORD090,2024-03-22,C049,Customer 972 ,Consumer,EAST,Fashion,Footwear,Footwear Product,5,65898,0.1,2909
ORD411,2024-02-20,C216,  Rahul Sharma ,Corporate,east,,Mobile,Mobile Product,3,16348,0.15,21309
ORD280,2024-04-11,C281,Customer 974 ,Home office,South,,Mobile,Mobile Product,7,57573,0.0,19771
ORD400,23-02-2024,C247,Customer 975 ,Home office,west,,Mobile,Mobile Product,4,80341,0.1,7514
ORD324,2024-04-16,C033,Customer 976 ,Corporate,EAST,Furniture,Chair,Chair Product,3,118450,0.0,-4974
ORD018,2024-03-23,C082,Customer 977 ,consumer,EAST,Electronics,Mobile,Mobile Product,4,105368,0.05,21085
ORD002,2024-01-26,C055,Customer 978 ,consumer,west,Furniture,Storage,Storage Product,9,92072,0.1,24587
ORD340,2024-01-17,C199,Customer 979 ,Home Office,South,Fashion,Apparel,Apparel Product,3,53370,0.05,2271
ORD234,20-04-2024,C140,  Rahul Sharma ,Home Office,west,Fashion,Footwear,Footwear Product,9,N/A,0.05,19023
ORD179,2024-03-24,C120,Customer 981 ,Home Office,west,Electronics,Mobile,Mobile Product,3,9793,0.15,13891
ORD356,2024-04-06,C010,Customer 982 ,Consumer,EAST,Fashion,Accessories,Accessories Product,8,22177,0.0,10870
ORD194,2024-01-10,C106,Customer 983 ,Home Office,South,,Mobile,Mobile Product,9,111600,0.0,10787
ORD269,2024-02-07,C069,Customer 984 ,Corporate,South,Electronics,Laptop,Laptop Product,8,59459,0.0,-3792
ORD368,18-04-2024,C139,Customer 985 ,Home Office,West ,Fashion,Accessories,Accessories Product,6,20712,0.0,21802
ORD104,2024-02-07,C116,Customer 986 ,Home office,west,Electronics,Mobile,Mobile Product,5,58943,0.05,4791
ORD429,2024-02-23,C014,  Rahul Sharma ,Corporate,EAST,Furniture,Chair,Chair Product,1,68346,0.05,11733
ORD460,2024-01-09,C201,Customer 988 ,Home office,West ,Fashion,Apparel,Apparel Product,1,147639,0.0,21266
ORD148,2024-03-16,C250,Customer 989 ,Home office,EAST,Furniture,Chair,Chair Product,8,128695,0.1,20369
ORD095,17-02-2024,C038,Customer 990 ,Corporate,South,Fashion,Accessories,Accessories Product,9,N/A,0.0,4917
ORD234,2024-04-07,C009,Customer 991 ,Consumer,West ,Fashion,Accessories,Accessories Product,3,14411,0.0,16007
ORD138,2024-01-09,C194,Customer 992 ,Home Office,West ,Fashion,Accessories,Accessories Product,7,24250,0.05,-6161
ORD397,2024-04-07,C091,Customer 993 ,Consumer,west,Fashion,Apparel,Apparel Product,10,69480,0.0,21519
ORD377,2024-04-20,C064,  Rahul Sharma ,Home office,South,,Chair,Chair Product,9,46561,0.05,6619
ORD196,23-03-2024,C115,Customer 995 ,Home office,West ,Electronics,Laptop,Laptop Product,5,144484,0.0,1858
ORD453,2024-02-29,C184,Customer 996 ,Home office,EAST,Fashion,Apparel,Apparel Product,9,130906,0.15,1839
ORD234,2024-04-15,C041,Customer 997 ,Consumer,east,Electronics,Laptop,Laptop Product,9,121930,0.15,22934
ORD449,2024-01-03,C097,Customer 998 ,Consumer,west,Furniture,Storage,Storage Product,10,106792,0.15,24475
ORD025,2024-04-16,C240,Customer 999 ,Home Office,east,Electronics,Mobile,Mobile Product,9,144266,0.05,23125
ORD410,15-01-2024,C061,Customer 1000 ,Corporate,EAST,,Apparel,Apparel Product,9,N/A,0.1,-4002
